TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
1 0.0013214 0.461074 0.530155
2 6.76e-05 0.0111747 0.591764
3 0.0001467 0.0097724 0.651921
4 0.0001107 0.0472641 0.749581
5 8.79e-05 0.0136671 0.813541
6 6.26e-05 0.007116 0.870896
7 8.78e-05 0.0087167 0.930075
8 0.0001024 0.0065399 0.986958
9 0.0001372 0.0091214 1.04649
10 0.0001344 0.0081798 1.10504
11 0.0001221 0.0112516 1.16662
12 0.0001471 0.0102225 1.22716
13 0.000118 0.009832 1.28734
14 0.0001119 0.0093138 1.34697
15 0.0001351 0.0125744 1.41004
16 0.0002695 0.022427 1.48307
17 0.0003777 0.012395 1.54613
18 0.000179 0.011208 1.60786
19 0.0001819 0.0103832 1.66873
20 0.0002758 0.0125186 1.7318
21 0.0002547 0.0123678 1.79475
22 0.0002868 0.009948 1.85528
23 0.0004755 0.0236086 1.9296
24 0.0002185 0.0109513 1.99108
25 0.0002478 0.0097578 2.05138
26 0.0002884 0.0114079 2.1134
27 0.0003285 0.011004 2.17494
28 0.0005664 0.0106657 2.23641
29 0.0002711 0.0112675 2.29826
30 0.0003022 0.0109386 2.35988
31 0.0002941 0.0094939 2.41998
32 0.0006145 0.0129392 2.48392
33 0.0005459 0.0123225 2.5471
34 0.0003182 0.0114035 2.60913
35 0.0003461 0.0094351 2.66925
36 0.0004027 0.0109324 2.73102
37 0.0003611 0.0112271 2.79292
38 0.0005869 0.0096885 2.85345
39 0.0004907 0.0117484 2.91605
40 0.0003958 0.011573 2.97829
41 0.0003982 0.0099481 3.03893
42 0.0006163 0.0101233 3.10005
43 0.0004364 0.0126969 3.16339
44 0.000486 0.0111308 3.22534
45 0.0004935 0.009509 3.28567
46 0.0005292 0.0110037 3.3475
47 0.0006277 0.0113355 3.4098
48 0.0005311 0.0097224 3.47054
49 0.0006494 0.0107543 3.53236
50 0.0005518 0.0287475 3.61203
51 0.0005699 0.0119186 3.67479
52 0.0005788 0.0094752 3.73506
53 0.0007118 0.0200282 3.80612
54 0.0008449 0.0117447 3.86903
55 0.0006452 0.0145119 3.93442
56 0.0007142 0.0101197 3.9954
57 0.0005093 0.010152 4.05642
58 0.0012451 0.0179367 4.12619
59 0.0007372 0.0135521 4.19087
60 0.0013541 0.009481 4.25195
61 0.0006469 0.0148564 4.31772
62 0.000616901 0.0852086 4.45384
63 0.0010192 0.0100018 4.5156
64 0.0006627 0.0213759 4.58825
65 0.0010395 0.0384384 4.67793
66 0.0166605 0.0383642 4.78316
67 0.0036443 0.0135605 4.85054
68 0.0008797 0.0121662 4.9138
69 0.000837801 0.0445693 5.00939
70 0.0008983 0.0123846 5.07291
71 0.0011295 0.0121414 5.13634
72 0.0010443 0.0318011 5.21944
73 0.0011674 0.0103478 5.28128
74 0.0010303 0.0100079 5.34256
75 0.0011058 0.009243 5.40324
76 0.0014664 0.0099274 5.46484
77 0.0011979 0.0110741 5.52733
78 0.0010093 0.008745 5.58725
79 0.0014867 0.0090422 5.64805
80 0.0011335 0.0110921 5.71056
81 0.0011975 0.0083639 5.77039
82 0.001629 0.010767 5.83313
83 0.0013577 0.0110549 5.89577
84 0.0014749 0.0139308 5.96153
85 0.0016484 0.008653 6.02207
86 0.0021255 0.0086713 6.08307
87 0.001627 0.0115034 6.14639
88 0.0018742 0.012068 6.21062
89 0.004517 0.0262672 6.29178
90 0.0016393 0.008808 6.35239
91 0.0021871 0.0378828 6.4427
92 0.0022427 0.0098159 6.50497
93 0.0021593 0.0088461 6.56622
94 0.0027511 0.0161641 6.63531
95 0.0018182 0.0116983 6.69919
96 0.0017823 0.0121547 6.76352
97 0.0019116 0.0126668 6.82829
98 0.001884 0.0092764 6.88981
99 0.0018956 0.0091413 6.95121
100 0.0021877 0.0117877 7.0154
101 0.0019194 0.0102919 7.07778
102 0.0019805 0.0091698 7.13919
103 0.0020609 0.0089037 7.20047
104 0.0023124 0.0114137 7.26453
105 0.0021324 0.0109311 7.32794
106 0.002326 0.0113651 7.3919
107 0.0023104 0.0125457 7.45711
108 0.0022883 0.0144797 7.5241
109 0.0029776 0.016294 7.59358
110 0.0026192 0.0078793 7.65426
111 0.0039586 0.0083212 7.71683
112 0.0025542 0.0097438 7.77939
113 0.0024151 0.0090679 7.8412
114 0.0027686 0.0091009 7.90345
115 0.0040415 0.0099338 7.96774
116 0.0035674 0.154797 8.17642
117 0.0032042 0.0161431 8.24606
118 0.0028709 0.0530353 8.35227
119 0.0050901 0.0088456 8.41644
120 0.0043287 0.0205256 8.49153
121 0.004412 0.0200647 8.56622
122 0.0051437 0.0217433 8.64333
123 0.0057026 0.0235004 8.7229
124 0.0050269 0.0210559 8.79931
125 0.0035294 0.0123447 8.86551
126 0.0027057 0.010677 8.92909
127 0.0056055 0.0168458 9.0017
128 0.0033429 0.0123158 9.06764
129 0.0025711 0.013494 9.13389
130 0.0039529 0.0127936 9.20108
131 0.0064024 0.0113121 9.26909
132 0.0069114 0.0109485 9.33714
133 0.0069128 0.0145267 9.40898
134 0.0042761 0.0132491 9.47686
135 0.0039405 0.0122569 9.54347
136 0.0045646 0.0117427 9.60996
137 0.0040057 0.0119135 9.67607
138 0.0038478 0.0169554 9.74707
139 0.003521 0.0103854 9.81118
140 0.0052647 0.0151772 9.88179
141 0.0050252 0.0225851 9.95963
142 0.0065777 0.0192884 10.0357
143 0.0088642 0.0351949 10.1299
144 0.0043061 0.0181078 10.2025
145 0.0117544 0.0220512 10.2865
146 0.0091933 0.0160443 10.3619
147 0.00434 0.015546 10.432
148 0.0047085 0.0641394 10.551
149 0.01165 0.0172444 10.6302
150 0.0042483 0.013474 10.698
151 0.006954 0.0190437 10.7746
152 0.0067812 0.0165711 10.8485
153 0.0044375 0.0127117 10.9159
154 0.0043366 0.0120769 10.9825
155 0.0058102 0.0115344 11.0501
156 0.0083479 0.0107295 11.1195
157 0.0074175 0.0097351 11.187
158 0.0113096 0.0331061 11.2817
159 0.0047312 0.0120026 11.3486
160 0.0052164 0.0145076 11.4188
161 0.0090973 0.0120806 11.4901
162 0.0052679 0.0111342 11.5568
163 0.0056255 0.0121537 11.6248
164 0.0046971 0.0112026 11.6911
165 0.0049572 0.0118411 11.7581
166 0.0057621 0.0115553 11.8257
167 0.0050828 0.0119045 11.8929
168 0.0048786 0.0122199 11.9603
169 0.0055792 0.0122058 12.0284
170 0.0055276 0.0119688 12.0962
171 0.0223256 0.0211268 12.1899
172 0.0100206 0.0171182 12.2673
173 0.0094242 0.0089138 12.3359
174 0.0075241 0.0119336 12.4055
175 0.0058474 0.0120305 12.4737
176 0.0053849 0.0115299 12.541
177 0.0061296 0.0116144 12.609
178 0.0058071 0.0121025 12.6771
179 0.0055072 0.0120543 12.7449
180 0.0054658 0.011869 12.8124
181 0.008592 0.0134195 12.8848
182 0.0091828 0.013629 12.9579
183 0.0063645 0.0163264 13.0308
184 0.0089098 0.0192897 13.1092
185 0.0084419 0.014017 13.1819
186 0.008268 0.011575 13.2519
187 0.0077555 0.0115761 13.3215
188 0.0076828 0.0118646 13.3914
189 0.0109263 0.0247246 13.4774
190 0.0059991 0.0124257 13.546
191 0.0063694 0.0131463 13.6157
192 0.0093865 0.0102617 13.6858
193 0.0107872 0.0115588 13.7585
194 0.0068622 0.0115489 13.8272
195 0.0096527 0.0184939 13.9055
196 0.0120969 0.0233671 13.9913
197 0.0111084 0.0248904 14.0777
198 0.006966 0.0130559 14.1481
199 0.0100004 0.0109337 14.2193
200 0.0113332 0.0153255 14.2963
201 0.0132746 0.0137469 14.3735
202 0.0085521 0.0137342 14.4462
203 0.0091262 0.0106878 14.5163
204 0.0097193 0.0103108 14.5866
205 0.008726 0.0124612 14.6581
206 0.0076871 0.0123947 14.7284
207 0.0070164 0.0122956 14.798
208 0.008917 0.0126595 14.8698
209 0.0122209 0.0152019 14.9476
210 0.0066936 0.0124946 15.0171
211 0.0096879 0.0092946 15.0864
212 0.0083862 0.0092708 15.1543
213 0.0072389 0.0108431 15.2226
214 0.007639 0.0125934 15.293
215 0.007429 0.0127427 15.3634
216 0.0064426 0.0121362 15.4322
217 0.0089658 0.009526 15.5011
218 0.009089 0.0096989 15.5702
219 0.0080687 0.0108833 15.6393
220 0.0074294 0.0127194 15.7098
221 0.0068719 0.0121845 15.7792
222 0.0079186 0.013024 15.8505
223 0.0098589 0.0119653 15.9225
224 0.0074106 0.0170373 15.9973
225 0.0112255 0.0123834 16.0712
226 0.0090684 0.0167883 16.1473
227 0.0102255 0.0108665 16.2187
228 0.0099164 0.0127196 16.2917
229 0.0075134 0.0128637 16.3623
230 0.0074289 0.0136201 16.4336
231 0.0100169 0.0110698 16.5049
232 0.0072263 0.0122882 16.5748
233 0.0072486 0.0126759 16.645
234 0.0072069 0.0136954 16.7162
235 0.0098963 0.0109622 16.7873
236 0.0092202 0.01329 16.86
237 0.0068487 0.0138181 16.9309
238 0.0110242 0.0120366 17.0042
239 0.0089799 0.012596 17.0761
240 0.0078082 0.012592 17.1468
241 0.0107805 0.0127309 17.2205
242 0.0153869 0.0161499 17.3023
243 0.0088609 0.0106786 17.3721
244 0.0074473 0.0128416 17.4426
245 0.0080214 0.0175265 17.5185
246 0.0108283 0.012988 17.5926
247 0.007387 0.0128977 17.6631
248 0.0074353 0.0132193 17.7339
249 0.0131066 0.0177968 17.8152
