TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
1 0.0120882 0.0708269 0.134976
2 0.0071255 0.0449346 0.237259
3 0.0010672 0.0239531 0.312489
4 0.0001205 0.0136641 0.376424
5 0.0001222 0.0092023 0.435914
6 0.0001201 0.0136417 0.500005
7 9.94e-05 0.0096853 0.560001
8 0.0001534 0.0206259 0.631017
9 0.0003364 0.0213229 0.702924
10 0.007978 0.0251177 0.786198
11 0.0017098 0.0101356 0.848261
12 0.0001289 0.0114756 0.910134
13 0.000115 0.0077337 0.968217
14 0.000125 0.0124349 1.03103
15 0.0001583 0.0101234 1.09161
16 0.0001863 0.008809 1.15092
17 0.0001868 0.0109716 1.21242
18 0.0002369 0.0094756 1.27236
19 0.0002747 0.0090073 1.33191
20 0.0001676 0.0114565 1.39385
21 0.0003644 0.0088925 1.45329
22 0.0017795 0.011298 1.5167
23 0.0002354 0.0112018 1.5784
24 0.0002136 0.0091058 1.638
25 0.0018283 0.0106975 1.70071
26 0.000237 0.0110194 1.76225
27 0.0075994 0.0137234 1.83374
28 0.0003513 0.0118971 1.89615
29 0.0002289 0.0094514 1.95606
30 0.0002816 0.0090425 2.01563
31 0.0003013 0.0127088 2.07894
32 0.0002827 0.0102191 2.13991
33 0.0003048 0.0092848 2.1998
34 0.0002934 0.0112654 2.26169
35 0.0003349 0.0094686 2.32183
36 0.0004653 0.0100512 2.38256
37 0.0003569 0.0119836 2.44508
38 0.0002867 0.0088189 2.50441
39 0.0009196 0.0105151 2.56609
40 0.000402301 0.0111984 2.62802
41 0.0004566 0.0090461 2.68779
42 0.0014816 0.0095577 2.74902
43 0.0004206 0.0120258 2.81179
44 0.0004369 0.0106915 2.87326
45 0.0004858 0.0091683 2.93308
46 0.0004401 0.0120727 2.99595
47 0.0004781 0.009823 3.05659
48 0.0003954 0.0095031 3.11668
49 0.0004245 0.0124393 3.17984
50 0.00051 0.0122013 3.2429
51 0.0005482 0.0079434 3.30175
52 0.0005373 0.0280148 3.38055
53 0.0004897 0.0125403 3.44398
54 0.0006305 0.0094608 3.50426
55 0.0013257 0.0113541 3.56712
56 0.0007225 0.0119165 3.63021
57 0.0004688 0.0078261 3.68869
58 0.0005186 0.0073194 3.74697
59 0.0005886 0.0115831 3.80935
60 0.0083172 0.0132215 3.88106
61 0.0005649 0.0147365 3.94656
62 0.0006413 0.013343 4.01073
63 0.0006317 0.0113123 4.07309
64 0.0010141 0.0095486 4.13392
65 0.0006959 0.0136069 4.19853
66 0.0007969 0.0122478 4.26196
67 0.0008544 0.0111266 4.32412
68 0.0009684 0.0091086 4.38442
69 0.0009056 0.0120638 4.44773
70 0.0008925 0.0138161 4.5127
71 0.0009906 0.0116918 4.57572
72 0.0009024 0.0092698 4.63618
73 0.0035041 0.012845 4.70271
74 0.0024969 0.0115999 4.76718
75 0.0010756 0.0117598 4.83037
76 0.0010441 0.0114978 4.89312
77 0.0011405 0.0118198 4.95638
78 0.0013021 0.0080989 5.0161
79 0.0010176 0.0102328 5.07758
80 0.0011269 0.0104513 5.13943
81 0.0011141 0.009407 5.20035
82 0.0012367 0.0114081 5.26327
83 0.0013454 0.011694 5.32662
84 0.0012698 0.0096177 5.38778
85 0.0017423 0.01659 5.45716
86 0.0015141 0.0102996 5.51919
87 0.0012042 0.015106 5.58568
88 0.001214 0.0121857 5.64928
89 0.0012919 0.0115333 5.71229
90 0.0013332 0.0127396 5.77668
91 0.0015545 0.0100879 5.83858
92 0.0019399 0.0120802 5.90283
93 0.0031636 0.0109049 5.96718
94 0.0018517 0.0147148 6.03407
95 0.0018559 0.0115711 6.09783
96 0.0017105 0.014219 6.16426
97 0.0020299 0.053971 6.27047
98 0.002943 0.0094974 6.33327
99 0.0018219 0.0125287 6.39794
100 0.0018241 0.0117935 6.46191
101 0.0019378 0.0132432 6.52728
102 0.0017807 0.0120565 6.59145
103 0.0018983 0.0176283 6.66135
104 0.0019762 0.0116528 6.72521
105 0.0018489 0.0114363 6.78875
106 0.0022712 0.01005 6.85144
107 0.0023363 0.0122873 6.91629
108 0.0021074 0.0125091 6.98124
109 0.0022151 0.0123157 7.04601
110 0.0022251 0.0124543 7.11106
111 0.002172 0.0135248 7.17693
112 0.0022925 0.0129049 7.24234
113 0.0024107 0.0103061 7.30541
114 0.0032664 0.0100519 7.36899
115 0.0058596 0.015145 7.44015
116 0.0024642 0.0101172 7.50302
117 0.0032256 0.0116967 7.56828
118 0.0025516 0.0121611 7.63321
119 0.0025773 0.0123253 7.6985
120 0.0026165 0.0115326 7.77602
121 0.0025148 0.0139378 7.84279
122 0.002878 0.0083315 7.90422
123 0.0042198 0.0079071 7.96675
124 0.0022818 0.0104338 8.02968
125 0.0024247 0.0100439 8.09236
126 0.0025135 0.0106113 8.15589
127 0.002622 0.009198 8.21804
128 0.0030419 0.0192232 8.29077
129 0.0032096 0.0150592 8.35934
130 0.0031643 0.013096 8.42586
131 0.0032495 0.0126654 8.49203
132 0.0031962 0.0135091 8.55905
133 0.0035438 0.0134508 8.62636
134 0.0032982 0.0126512 8.69254
135 0.0031393 0.0123811 8.75824
136 0.0031309 0.0156588 8.82724
137 0.0035653 0.0173766 8.89851
138 0.0029614 0.0112463 8.96296
139 0.0034987 0.0137308 9.03049
140 0.0035036 0.0124024 9.09671
141 0.0033445 0.0122122 9.1625
142 0.006691 0.0235686 9.24313
143 0.0042098 0.0146362 9.31216
144 0.0034672 0.0128179 9.37884
145 0.0035389 0.012988 9.44568
146 0.0037795 0.0140471 9.51385
147 0.0030648 0.0110059 9.5782
148 0.003668 0.0142437 9.64645
149 0.0037085 0.0117568 9.71214
150 0.0038597 0.012919 9.77926
151 0.0037937 0.0139077 9.84729
152 0.003954 0.015662 9.91724
153 0.0040067 0.0128059 9.98423
154 0.0042263 0.0122527 10.051
155 0.0043325 0.0138997 10.1196
156 0.0054136 0.0151009 10.1904
157 0.0038273 0.0135161 10.2581
158 0.004107 0.012988 10.3254
159 0.0044535 0.0154049 10.3956
160 0.0041416 0.0148708 10.465
161 0.0043878 0.0141129 10.5336
162 0.0044046 0.0122971 10.6005
163 0.0045582 0.0131964 10.6686
164 0.0056063 0.0156306 10.7401
165 0.0101699 0.0140003 10.8146
166 0.0045978 0.0130255 10.8826
167 0.0054217 0.0142031 10.9525
168 0.0062236 0.0108365 11.0198
169 0.006708 0.012444 11.0893
170 0.0049227 0.0135867 11.1581
171 0.0043552 0.0148124 11.2277
172 0.004926 0.0140069 11.2968
173 0.0050075 0.0146373 11.3666
174 0.005 0.0126516 11.4346
175 0.0050216 0.014557 11.5043
176 0.0069978 0.0135815 11.5752
177 0.0048931 0.0140545 11.6444
178 0.0056663 0.0148478 11.7152
179 0.0050814 0.0141286 11.7847
180 0.0062272 0.018208 11.8594
