TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
402 0.031937 0.0400173 40.7715
403 0.0455649 0.0473544 40.9147
404 0.0350905 0.0415791 41.0417
405 0.0357803 0.0393697 41.1672
406 0.0309642 0.0421065 41.2906
407 0.0324513 0.0404288 41.4137
408 0.045057 0.0396758 41.5486
409 0.0310352 0.039815 41.6698
410 0.0323582 0.0427035 41.7953
411 0.0360498 0.039939 41.9215
412 0.0303515 0.0420563 42.0443
413 0.03261 0.0415089 42.1687
414 0.0431901 0.0408081 42.3031
415 0.0324456 0.0430095 42.4288
416 0.0327995 0.0475557 42.5595
417 0.0347226 0.0404487 42.685
418 0.0340076 0.043247 42.8124
419 0.0322433 0.0396289 42.9347
420 0.0328555 0.0428855 43.0608
421 0.0325229 0.0396632 43.1833
422 0.0461863 0.0432454 43.3231
423 0.0359873 0.0404423 43.4499
424 0.0317678 0.0411064 43.573
425 0.0342594 0.0400931 43.6977
426 0.0330838 0.042387 43.8235
427 0.0393265 0.0407446 43.9539
428 0.0366693 0.0410607 44.0819
429 0.0352701 0.0439348 44.2114
430 0.0360006 0.0428106 44.3405
431 0.0362186 0.0409152 44.4681
432 0.0332045 0.0445554 44.5961
433 0.0448351 0.0411706 44.7323
434 0.0323426 0.0405846 44.8556
435 0.0353013 0.0418973 44.9831
436 0.0322695 0.0412324 45.107
437 0.0333827 0.0406717 45.2313
438 0.0332272 0.040742 45.3556
439 0.03321 0.0426207 45.4816
440 0.0621376 0.0831383 45.6772
441 0.0332968 0.0553249 45.816
442 0.0432483 0.0421878 45.9518
443 0.0404399 0.0427008 46.0852
444 0.0375282 0.04364 46.2167
445 0.0445185 0.0410633 46.3526
446 0.0326356 0.043446 46.4789
447 0.0325322 0.0407598 46.6025
448 0.0453521 0.0499059 46.7481
449 0.0324347 0.0415783 46.8723
450 0.0339969 0.0402675 46.9969
451 0.0321002 0.0405797 47.1199
452 0.0349392 0.0412449 47.2465
453 0.0320257 0.0401796 47.369
454 0.0327051 0.0437071 47.4958
455 0.0320157 0.0411232 47.6193
456 0.0324889 0.0435861 47.7457
457 0.0317864 0.0414551 47.8693
458 0.0321705 0.0440471 47.9959
459 0.0358581 0.0413158 48.1234
460 0.0323433 0.0437071 48.2499
461 0.0321421 0.0411797 48.3735
462 0.0329605 0.0406957 48.4975
463 0.0343447 0.0443473 48.6267
464 0.0324722 0.0414316 48.7509
465 0.0316136 0.0442083 48.8769
466 0.0602709 0.0523919 49.0397
467 0.0528147 0.0449749 49.1878
468 0.0384038 0.0412969 49.3178
469 0.0398808 0.0444113 49.4524
470 0.0391458 0.0407494 49.5825
471 0.032558 0.0426279 49.7081
472 0.0331635 0.0408191 49.8325
473 0.0318136 0.0428837 49.9576
474 0.032365 0.0410047 50.0812
475 0.0342999 0.0425124 50.2082
476 0.0335189 0.0416205 50.3337
477 0.0320971 0.04243 50.4584
478 0.0321176 0.0413372 50.5822
479 0.0352241 0.0440156 50.7118
480 0.0604951 0.0600212 50.8827
481 0.0312953 0.040556 51.0048
482 0.0354931 0.0405953 51.1312
483 0.03494 0.0422986 51.2588
484 0.0344116 0.0405203 51.3841
485 0.0307976 0.0433089 51.5086
486 0.0317592 0.0407034 51.6314
487 0.0409672 0.0424814 51.7652
488 0.0306036 0.0440127 51.89
489 0.0291338 0.0431143 52.0126
490 0.0302108 0.0405555 52.1338
491 0.0337113 0.0463187 52.2641
492 0.0298577 0.0404709 52.3848
493 0.0315682 0.0429465 52.5097
494 0.0314714 0.03992 52.6314
495 0.0338598 0.0431611 52.7588
496 0.0313701 0.040339 52.8809
497 0.0307152 0.0430062 53.0048
498 0.0294483 0.0415163 53.1261
499 0.0303553 0.0399073 53.2467
500 0.0384117 0.0427029 53.3782
501 0.0434209 0.0407867 53.5128
502 0.0325897 0.0394027 53.6351
503 0.0468037 0.0521575 53.7843
504 0.0494249 0.04209 53.926
505 0.0353408 0.0445222 54.0563
506 0.0276689 0.0421625 54.1763
507 0.0270215 0.0437351 54.2975
508 0.0281261 0.0407926 54.4168
509 0.0284383 0.0435948 54.5392
510 0.0295813 0.0414989 54.6606
511 0.0293539 0.0399523 54.7803
512 0.0324465 0.0411972 54.9042
513 0.0308057 0.042028 55.0273
514 0.0311089 0.0394041 55.148
515 0.0295379 0.0401269 55.2679
516 0.0369202 0.0401884 55.3954
517 0.045116 0.0426403 55.5336
518 0.0271847 0.0397576 55.6509
519 0.0285686 0.0430535 55.7728
520 0.0259739 0.0469729 55.8961
521 0.0297697 0.0386626 56.0148
522 0.0292501 0.0396987 56.134
523 0.0314197 0.0409569 56.2568
524 0.0258144 0.0422092 56.3752
525 0.0260385 0.0408911 56.4924
526 0.0254124 0.0411167 56.6092
527 0.0257563 0.0396107 56.7248
528 0.0254915 0.0433523 56.844
529 0.0310402 0.0390867 56.9643
530 0.0249917 0.039234 57.0788
531 0.0259209 0.0393118 57.1944
532 0.0375659 0.0400881 57.3224
533 0.0240055 0.0430845 57.4398
534 0.0243732 0.041832 57.5564
535 0.0242492 0.0389697 57.6698
536 0.025085 0.0392648 57.7845
537 0.0253026 0.0396738 57.8997
538 0.0259147 0.0400998 58.0161
539 0.0259279 0.039514 58.1317
540 0.0255216 0.0388823 58.2465
541 0.026501 0.0393447 58.3626
542 0.0251325 0.0439205 58.482
543 0.0249697 0.0390157 58.5963
544 0.0287108 0.0443716 58.7196
545 0.0283021 0.0388919 58.837
546 0.0278501 0.0391634 58.9543
547 0.0258881 0.0388425 59.0695
548 0.024672 0.0391315 59.1835
549 0.0240562 0.0384865 59.2965
550 0.0223141 0.0393482 59.4084
551 0.0423847 0.0441136 59.5453
552 0.0235389 0.0388229 59.6581
553 0.023633 0.0384652 59.7704
554 0.0222467 0.0384007 59.8813
555 0.020671 0.0378903 59.99
556 0.0237528 0.0375499 60.1018
557 0.0245486 0.0382809 60.215
558 0.0206997 0.0412931 60.3274
559 0.0216637 0.0378661 60.4372
560 0.0213602 0.0391596 60.5481
561 0.0196654 0.0379001 60.656
562 0.020828 0.0394498 60.7665
563 0.0294911 0.0370173 60.8833
564 0.0195963 0.0401074 60.9933
565 0.020575 0.0401683 61.1043
566 0.0201707 0.0382434 61.213
567 0.0342074 0.0379886 61.3355
568 0.030658 0.0390328 61.4556
569 0.0194244 0.037659 61.5631
570 0.0206676 0.0393277 61.6735
571 0.0203469 0.0371098 61.7813
572 0.0204916 0.0369361 61.8889
573 0.0190814 0.0373282 61.9957
574 0.0186672 0.0374552 62.1022
575 0.0218571 0.0375518 62.212
576 0.0196725 0.0450522 62.327
577 0.0192134 0.0365029 62.433
578 0.017772 0.0384502 62.5396
579 0.0181358 0.0382199 62.6463
580 0.0197623 0.0367934 62.753
581 0.0189949 0.0378269 62.8602
582 0.0179851 0.0364319 62.965
583 0.0177585 0.0392523 63.0724
584 0.0188842 0.0409067 63.1826
585 0.0165396 0.0392066 63.2887
586 0.0175896 0.0407982 63.3974
587 0.0187088 0.0371397 63.5034
588 0.0182779 0.0371797 63.6092
589 0.0378198 0.0364968 63.7339
590 0.0165612 0.0388859 63.8398
591 0.0167566 0.0371759 63.9442
592 0.0187071 0.0358404 64.0491
593 0.0167194 0.0365229 64.1527
594 0.0373007 0.0349284 64.2753
595 0.016559 0.0384541 64.3806
596 0.0174493 0.0361747 64.4845
597 0.0155676 0.0362974 64.5866
598 0.0149809 0.0413825 64.6932
599 0.0169019 0.0358616 64.7963
600 0.016032 0.03602 64.8988
601 0.0171711 0.035897 65.0022
602 0.0144674 0.0361744 65.103
603 0.0144055 0.0360936 65.2037
604 0.02273 0.0370759 65.3139
605 0.0152472 0.0358559 65.4153
606 0.0249345 0.0363508 65.527
607 0.0150916 0.0355248 65.6278
608 0.0144856 0.0404667 65.733
609 0.0235672 0.041705 65.8487
610 0.0143736 0.035825 65.9493
611 0.0143939 0.0355717 66.0495
612 0.0228347 0.0445757 66.1672
613 0.0241683 0.0368755 66.2785
614 0.014161 0.0379037 66.3809
615 0.0142607 0.0355154 66.481
616 0.0139098 0.0352549 66.5805
617 0.0268862 0.037292 66.695
618 0.0134738 0.0352744 66.794
619 0.0179165 0.0345871 66.8968
620 0.0133903 0.0360104 66.9964
621 0.0187543 0.0462299 67.1115
622 0.0178839 0.0392333 67.2189
623 0.0201551 0.0341984 67.3235
624 0.0107986 0.0377536 67.4223
625 0.0121383 0.0393722 67.5241
626 0.0148386 0.03746 67.6268
627 0.0129368 0.0368149 67.7269
628 0.0129624 0.032646 67.8227
629 0.0102687 0.0356656 67.9188
630 0.0122851 0.0353056 68.0167
631 0.0119011 0.0349473 68.1139
632 0.0120495 0.0347294 68.211
633 0.0123917 0.0343476 68.3082
634 0.010366 0.0400127 68.4088
635 0.009548 0.0355488 68.504
636 0.0101358 0.0354509 68.6
637 0.0124175 0.0355877 68.6982
638 0.0167578 0.0370537 68.8022
639 0.0207167 0.043999 68.9172
640 0.014553 0.0445971 69.0269
641 0.0130305 0.0362008 69.1263
642 0.009554 0.0389058 69.2251
643 0.009702 0.0395609 69.3245
644 0.0101183 0.0389716 69.4241
645 0.0085608 0.0362694 69.519
646 0.0101332 0.0346886 69.6142
647 0.0110737 0.0343794 69.71
648 0.0082253 0.0343683 69.8028
649 0.0100844 0.0350142 69.8983
650 0.0104604 0.0352323 69.9943
651 0.0112583 0.0347689 70.0907
652 0.007905 0.034993 70.1839
653 0.0172729 0.0406718 70.292
654 0.0077945 0.0370752 70.3871
655 0.0140635 0.0459149 70.4975
656 0.0109421 0.0346885 70.5933
657 0.0074465 0.0351659 70.6861
658 0.014555 0.0528987 70.8038
659 0.0083797 0.0351384 70.8976
660 0.0092863 0.0359554 70.9931
661 0.0192711 0.0387288 71.1015
662 0.0090055 0.034535 71.1952
663 0.0072415 0.0341126 71.2868
664 0.0083347 0.0345354 71.3801
665 0.0167855 0.04095 71.4881
666 0.0088627 0.0488556 71.596
667 0.0094001 0.0325193 71.6881
668 0.0083478 0.0414825 71.7882
669 0.0079917 0.0396831 71.886
670 0.0101866 0.0475458 71.994
671 0.0075293 0.0485764 72.1002
672 0.008911 0.0645792 72.2239
673 0.0070858 0.0463845 72.3276
674 0.0069315 0.0424867 72.4272
675 0.006942 0.038169 72.5225
676 0.0067591 0.0462984 72.6257
677 0.0071172 0.0418629 72.7249
678 0.006874 0.0431037 72.825
679 0.0069365 0.0419764 72.9242
680 0.007103 0.0389169 73.0204
681 0.0077317 0.0385448 73.1169
682 0.0079448 0.0498469 73.2251
683 0.0057535 0.0342637 73.3152
684 0.0077033 0.0433449 73.4165
685 0.0072892 0.0389337 73.5129
686 0.0061102 0.0434239 73.6126
687 0.0086173 0.0466063 73.718
688 0.0084607 0.0423556 73.819
689 0.0072293 0.0380968 73.9145
690 0.0102314 0.0406751 74.0156
691 0.0060964 0.0513879 74.1233
692 0.0057407 0.0557584 74.235
693 0.007358 0.049627 74.3421
694 0.0062513 0.0593522 74.4579
695 0.0061732 0.0647303 74.579
696 0.0115324 0.0423618 74.6831
697 0.0063996 0.0423028 74.7819
698 0.0066353 0.0411677 74.88
699 0.00571 0.0531221 74.9891
700 0.0050319 0.0543473 75.0986
701 0.0104105 0.0560706 75.2153
702 0.0064984 0.0465575 75.3185
703 0.0060472 0.0388505 75.4136
704 0.0048565 0.0460949 75.5148
705 0.0043944 0.0418044 75.6112
706 0.0043942 0.0382468 75.704
707 0.0053564 0.0400963 75.7996
708 0.0049956 0.0524803 75.9073
709 0.0056372 0.0460228 76.0094
710 0.0046929 0.0473973 76.1116
711 0.0039862 0.0396126 76.2054
712 0.0044689 0.0429307 76.303
713 0.0053396 0.05071 76.4092
714 0.0046277 0.0401215 76.5042
715 0.0049912 0.0349509 76.5945
716 0.0042201 0.040065 76.6889
717 0.0044198 0.0547939 76.7983
718 0.0044146 0.0539414 76.9068
719 0.0036526 0.0405143 77.0012
720 0.0044403 0.0459728 77.1017
721 0.0044218 0.0388598 77.1952
722 0.0049951 0.0432776 77.2936
723 0.0033963 0.0361625 77.3833
724 0.0033696 0.0449291 77.4818
725 0.0035191 0.0370138 77.5725
726 0.0030502 0.0388852 77.6646
727 0.0030146 0.0591648 77.7769
728 0.0035688 0.0684352 77.8991
729 0.0029848 0.0429818 77.9952
730 0.0033198 0.0380325 78.0868
731 0.0046066 0.0499761 78.1915
732 0.0032877 0.0434013 78.2884
733 0.0036959 0.0372433 78.3796
734 0.0033483 0.042856 78.476
735 0.0036175 0.0456312 78.5754
736 0.0094323 0.0488641 78.6839
737 0.0033102 0.0446715 78.7821
738 0.003657 0.0468111 78.8828
739 0.0033494 0.0422192 78.9785
740 0.0026358 0.0527909 79.0841
741 0.0027966 0.0473785 79.1846
742 0.0036197 0.0403607 79.2788
743 0.0027004 0.0494801 79.3811
744 0.0022945 0.039647 79.4732
745 0.0026322 0.0401337 79.5661
746 0.0023551 0.0433346 79.662
