TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
1 0.0741633 0.116969 0.243645
2 0.000549201 0.0354671 0.329957
3 0.0001441 0.0499557 0.430229
4 0.0001067 0.0527991 0.533307
5 0.00054 0.036696 0.620709
6 0.0005351 0.0980623 0.769504
7 0.0001262 0.0483935 0.868203
8 0.0001081 0.0383532 0.956875
9 0.000965101 0.0384762 1.04668
10 0.0001697 0.0296768 1.12684
11 0.000176 0.031942 1.20915
12 0.000154301 0.0339045 1.29357
13 0.0001562 0.0308428 1.37514
14 0.0001344 0.0259411 1.45166
15 0.0001743 0.0275417 1.52974
16 0.0001948 0.0261729 1.60633
17 0.000901701 0.0267304 1.68433
18 0.000159 0.0261281 1.76101
19 0.0001637 0.0261098 1.91383
20 0.000243601 0.0383366 2.00273
21 0.0001955 0.027443 2.08074
22 0.0001994 0.0258901 2.15705
23 0.0004239 0.0260673 2.23389
24 0.0003641 0.0428011 2.32738
25 0.000342 0.0422679 2.42025
26 0.0003179 0.0307687 2.50165
27 0.0002234 0.0293046 2.58136
28 0.000275801 0.0313594 2.66335
29 0.0004586 0.0384498 2.75259
30 0.0004866 0.044784 2.84813
31 0.0002521 0.0264485 2.92502
32 0.0002939 0.0383271 3.01402
33 0.0002766 0.0255925 3.09008
34 0.000868401 0.0333664 3.17449
35 0.0002659 0.0283863 3.25328
36 0.0003061 0.0464871 3.35045
37 0.0005293 0.0430407 3.44448
38 0.000275401 0.0264151 3.52154
39 0.0003364 0.0280902 3.60063
40 0.0032414 0.0325223 3.6866
41 0.000318801 0.0289866 3.76628
42 0.0003232 0.0254657 3.84229
43 0.0003664 0.0281295 3.92103
44 0.0006433 0.0446852 4.01673
45 0.000349 0.0255401 4.09301
46 0.000739601 0.0459808 4.18999
47 0.000707 0.0268088 4.26787
48 0.0004697 0.0314011 4.35013
49 0.0007169 0.0494869 4.45072
50 0.0004269 0.0482262 4.54974
51 0.0004114 0.0256067 4.62595
52 0.0012346 0.0286561 4.70602
53 0.0012637 0.029713 4.78732
54 0.0005435 0.034002 4.87208
55 0.0018241 0.0350572 4.95921
56 0.000415901 0.0276483 5.03765
57 0.0004595 0.0282227 5.11649
58 0.0004752 0.0265222 5.19367
59 0.0004756 0.0260416 5.27035
60 0.000498 0.0287714 5.34996
61 0.0005171 0.0251648 5.42598
62 0.0005469 0.0266271 5.50331
63 0.0007776 0.0282562 5.5826
64 0.0005501 0.0328735 5.66655
65 0.0005567 0.0257847 5.74328
66 0.0006097 0.0261383 5.82038
67 0.0010943 0.0492964 5.92113
68 0.0006177 0.0466539 6.01859
69 0.0011081 0.0426386 6.11254
70 0.0007219 0.0263653 6.18984
71 0.0009678 0.028731 6.2699
72 0.0012788 0.0547747 6.37629
73 0.0012592 0.0471603 6.47504
74 0.0008703 0.0275658 6.55374
75 0.0006264 0.0323194 6.63706
76 0.000777701 0.0277986 6.71597
77 0.0014832 0.0358813 6.80366
78 0.0012733 0.0379892 6.89323
79 0.0013461 0.0416107 6.98664
80 0.000885801 0.0291862 7.067
81 0.0014314 0.0443898 7.16309
82 0.0008991 0.0263175 7.24064
83 0.0010178 0.0296409 7.32171
84 0.000792701 0.0281083 7.40095
85 0.000910501 0.0278857 7.48011
86 0.0009008 0.0295609 7.56092
87 0.000924801 0.0263721 7.63842
88 0.001967 0.0280439 7.71869
89 0.0009672 0.0279108 7.79792
90 0.0010021 0.0260726 7.87538
91 0.0010171 0.0264711 7.95323
92 0.0010734 0.0293182 8.03396
93 0.001718 0.0516986 8.13761
94 0.0010484 0.0282264 8.21709
95 0.0010861 0.0279134 8.2963
96 0.001105 0.0280521 8.37588
97 0.001072 0.0277612 8.45504
98 0.0010817 0.0314122 8.53789
99 0.0022443 0.0551651 8.64554
100 0.0011851 0.026713 8.72364
101 0.0015732 0.0328274 8.80838
102 0.0028305 0.0474945 8.90916
103 0.0012342 0.0272979 8.98804
104 0.001267 0.0283925 9.06795
105 0.0013566 0.0286282 9.14832
106 0.0013251 0.0283716 9.22845
107 0.0013501 0.0270088 9.30708
108 0.0018643 0.0266604 9.38591
109 0.0015233 0.0294551 9.46705
110 0.0016071 0.0305882 9.54961
111 0.0015534 0.0277254 9.62925
112 0.001591 0.0265484 9.7076
113 0.0015485 0.0269474 9.78648
114 0.0016756 0.0284283 9.86696
115 0.0017196 0.0282223 9.94727
116 0.0035843 0.0496549 10.0509
117 0.0086958 0.0322864 10.1421
118 0.0018133 0.0266014 10.2209
119 0.0018729 0.0283206 10.3015
120 0.0029688 0.045043 10.3998
121 0.0038119 0.0392493 10.4931
122 0.0035304 0.0388783 10.5857
123 0.0017939 0.0292165 10.6671
124 0.0038429 0.0418779 10.7633
125 0.0026761 0.0360263 10.8522
126 0.0044571 0.0477968 10.9546
127 0.0020905 0.0299414 11.037
128 0.0022997 0.0369439 11.1264
129 0.0021877 0.0272023 11.206
130 0.0035836 0.0386802 11.2987
131 0.0022904 0.0294079 11.3808
132 0.0023285 0.027985 11.4615
133 0.0024658 0.0272442 11.5414
134 0.0022443 0.0272806 11.6211
135 0.0033146 0.0359173 11.7107
136 0.002529 0.0272196 11.7907
137 0.0028593 0.0273735 11.8713
138 0.0032198 0.0292283 11.9541
139 0.0048573 0.0437791 12.053
140 0.0027356 0.0296882 12.1358
141 0.0029877 0.030445 12.2195
142 0.0027406 0.0290368 12.3014
143 0.0072836 0.0294978 12.3888
144 0.0040921 0.0276816 12.4709
145 0.0035811 0.0288984 12.5537
146 0.0055661 0.0423437 12.6519
147 0.0060369 0.0547536 12.763
148 0.0030388 0.0337137 12.85
149 0.0036824 0.0302002 12.9342
150 0.0031655 0.0314305 13.0191
151 0.0030185 0.0291139 13.1015
152 0.0060338 0.0417305 13.1996
153 0.0056811 0.0348204 13.2904
154 0.0040763 0.0319515 13.3768
155 0.002942 0.0320671 13.462
156 0.0056394 0.0374144 13.5554
157 0.0103586 0.0392587 13.6553
158 0.0048025 0.0325065 13.7429
159 0.0041057 0.0334391 13.8308
160 0.0034842 0.0344079 13.9192
161 0.003593 0.0294197 14.0026
162 0.0037689 0.0313754 14.0881
163 0.0048631 0.0323918 14.1758
164 0.0037374 0.0309549 14.2608
165 0.0039988 0.0309793 14.3462
166 0.003531 0.0285921 14.4287
167 0.0035661 0.0292301 14.5118
168 0.0070753 0.0384271 14.6076
169 0.0060196 0.0277772 14.6916
170 0.003872 0.0315072 14.7773
171 0.0084578 0.0433353 14.8795
172 0.0040558 0.0300228 14.964
173 0.0040734 0.0302215 15.0486
174 0.0040932 0.0302084 15.1331
175 0.0040967 0.030225 15.2178
176 0.004526 0.0316084 15.3044
177 0.0055248 0.0323547 15.3924
178 0.0041605 0.0296585 15.4767
179 0.0045582 0.0313251 15.5629
180 0.0063215 0.031395 15.6509
181 0.0088953 0.0398142 15.75
182 0.004678 0.0307473 15.8356
183 0.0047501 0.0304009 15.9211
184 0.0104681 0.0385788 16.0203
185 0.004857 0.0328676 16.1084
186 0.0052622 0.0322764 16.1961
187 0.0047749 0.0301813 16.2815
188 0.0052246 0.0314743 16.3685
189 0.009085 0.0504047 16.4783
190 0.0053579 0.0325561 16.5665
191 0.0078453 0.0355909 16.6603
192 0.005658 0.0371097 16.7534
193 0.0068378 0.0318521 16.8425
194 0.0123104 0.0416941 16.9467
195 0.0055898 0.0464301 17.0489
196 0.0081424 0.0311923 17.1384
197 0.0089862 0.0371201 17.235
198 0.0080977 0.0368449 17.3302
199 0.0180612 0.0381705 17.4369
200 0.0091342 0.0348783 17.5312
201 0.0068694 0.0328061 17.6212
202 0.0174067 0.0416271 17.7305
203 0.0064178 0.0307477 17.818
204 0.0076117 0.0293746 17.9053
205 0.0102061 0.0333142 17.9992
206 0.0075439 0.0307363 18.0879
207 0.0085084 0.0302472 18.1771
208 0.0061444 0.0312388 18.2648
209 0.0064953 0.0315597 18.3531
210 0.008847 0.0308136 18.4431
211 0.0062694 0.0316991 18.5315
212 0.0068425 0.0319115 18.6204
213 0.0097804 0.029607 18.7102
214 0.0065516 0.0319898 18.7991
215 0.0079742 0.0306599 18.888
216 0.015995 0.0385683 18.993
217 0.0067678 0.0354384 19.0856
218 0.0095925 0.0296632 19.175
219 0.006753 0.0314414 19.2636
220 0.0071417 0.0318297 19.3527
221 0.00842 0.0323387 19.4439
222 0.0071866 0.0318586 19.5333
223 0.0102163 0.0292168 19.6229
224 0.0101711 0.0388709 19.7223
225 0.0179922 0.0396278 19.8303
226 0.0076646 0.0324953 19.9206
227 0.010988 0.0357506 20.0175
228 0.0105852 0.0311894 20.1097
229 0.0079138 0.0321208 20.2
230 0.0110739 0.0303417 20.2916
231 0.0079386 0.0319162 20.3818
232 0.0207756 0.0390488 20.492
233 0.009715 0.0347951 20.5868
234 0.0109279 0.0320477 20.6802
235 0.0086294 0.031447 20.7707
236 0.021343 0.0385823 20.8808
237 0.0110425 0.0297262 20.9718
238 0.0230737 0.0420683 21.0872
239 0.0117437 0.0317195 21.1809
240 0.0115947 0.0301128 21.273
241 0.0097352 0.0331277 21.3661
242 0.0177918 0.0547382 21.4888
243 0.0212495 0.0502793 21.6106
244 0.0096576 0.0329906 21.7036
245 0.0124294 0.0342951 21.8007
246 0.0233855 0.0392554 21.9137
247 0.0302745 0.037102 22.0314
248 0.0167245 0.035459 22.1337
249 0.0127915 0.0312821 22.228
250 0.0132315 0.0313877 22.3229
251 0.0146149 0.0329511 22.4209
252 0.0147582 0.0341285 22.52
253 0.0263739 0.0335896 22.6304
254 0.0186257 0.0324795 22.7318
255 0.0274657 0.0320336 22.8417
256 0.024592 0.0445908 22.9612
257 0.0171294 0.0372274 23.0657
258 0.0205892 0.0361836 23.1727
259 0.0137527 0.0336597 23.2704
260 0.0278645 0.0355819 23.3842
261 0.0202701 0.0333094 23.488
262 0.0208029 0.0370072 23.596
263 0.0146761 0.0337667 23.6946
264 0.0153231 0.0312258 23.7915
265 0.013056 0.0336392 23.8886
266 0.0253718 0.039979 24.0041
267 0.02573 0.0420508 24.1222
268 0.0174349 0.0351099 24.225
269 0.0183209 0.0337767 24.3275
270 0.0164442 0.0327461 24.4268
271 0.0165645 0.0316438 24.5254
272 0.0167783 0.0342232 24.6267
273 0.0163037 0.0340381 24.7272
274 0.0178433 0.0336059 24.8291
275 0.0170875 0.033805 24.9303
276 0.0171681 0.0337316 25.0316
277 0.0185395 0.0340936 25.1345
278 0.01995 0.03438 25.239
279 0.0219709 0.035097 25.3465
280 0.0188053 0.0406138 25.4561
281 0.0196075 0.0353437 25.5612
282 0.0185187 0.0338975 25.664
283 0.0184063 0.0340673 25.7666
284 0.0189985 0.0356789 25.8716
285 0.0188734 0.0357937 25.9766
286 0.0253 0.043087 26.0954
287 0.0190233 0.0356805 26.2005
288 0.0311306 0.0424503 26.3243
289 0.0182076 0.0351327 26.428
290 0.0177716 0.0356504 26.5317
291 0.019808 0.0348207 26.6365
292 0.0177004 0.0368325 26.7412
293 0.0189357 0.0366285 26.8471
294 0.0192759 0.0359887 26.9527
295 0.0180674 0.0365914 27.0576
296 0.018886 0.035121 27.162
297 0.0182284 0.0349288 27.2653
298 0.0196233 0.0393498 27.3746
299 0.0356811 0.0358577 27.4965
300 0.0200981 0.0410237 27.608
301 0.0197854 0.0349608 27.713
302 0.0309625 0.0353508 27.8296
303 0.0236249 0.0364922 27.94
304 0.0213187 0.0371844 28.0489
305 0.022543 0.0400993 28.1619
306 0.0213805 0.0354499 28.2692
307 0.0221761 0.0361379 28.3777
308 0.0207568 0.040213 28.4889
309 0.0367452 0.0380201 28.6141
310 0.0317198 0.0374772 28.7337
311 0.0236682 0.0345701 28.8421
312 0.0564776 0.104691 29.0534
313 0.0369226 0.0821496 29.2227
314 0.0414472 0.0451267 29.3595
315 0.0254427 0.0422546 29.4774
316 0.0221338 0.0364572 29.5863
317 0.0268092 0.0408769 29.7042
318 0.0233624 0.0368094 29.8147
319 0.0221971 0.0372736 29.9244
320 0.0233226 0.0477544 30.0457
321 0.0230648 0.039206 30.1583
322 0.0233956 0.0366597 30.2687
323 0.0245301 0.036776 30.3802
324 0.0340943 0.0369307 30.5015
325 0.0277255 0.0367225 30.6162
326 0.0295033 0.0374664 30.7334
327 0.0245221 0.037089 30.8453
328 0.0236873 0.0372073 30.9563
329 0.0228278 0.0384052 31.068
330 0.0248889 0.0408234 31.184
331 0.0239559 0.037321 31.2955
332 0.0236084 0.0376228 31.4071
333 0.0241286 0.0377853 31.5192
334 0.0299065 0.0387607 31.638
335 0.0253204 0.0374825 31.7512
336 0.0252884 0.0376348 31.8645
337 0.0248119 0.039731 31.9794
338 0.024708 0.0379728 32.0925
339 0.0241487 0.0374946 32.2045
340 0.0402765 0.039312 32.3345
341 0.0254105 0.0386639 32.4489
342 0.0267091 0.0375407 32.5634
343 0.0468894 0.0382261 32.6987
344 0.0262094 0.0379133 32.8132
345 0.0268455 0.0395876 32.93
346 0.0248313 0.0397747 33.0447
347 0.0256533 0.0405593 33.1613
348 0.0304785 0.0387623 33.2809
349 0.0280257 0.0379128 33.397
350 0.0262451 0.0398419 33.5135
351 0.0262326 0.047943 33.6379
352 0.0286821 0.0463017 33.7632
353 0.0272042 0.0387405 33.8795
354 0.0272105 0.0387858 33.9958
355 0.0267607 0.0407648 34.1136
356 0.0273726 0.0390345 34.2304
357 0.0285112 0.0397718 34.3491
358 0.0276858 0.0397278 34.4667
359 0.027007 0.0382734 34.5822
360 0.0317965 0.0388733 34.7032
361 0.02759 0.038273 34.8192
362 0.0281442 0.0394102 34.937
363 0.0418483 0.0394959 35.0687
364 0.0317846 0.0410254 35.1918
365 0.0370767 0.0378091 35.3169
366 0.0303043 0.0389103 35.4364
367 0.0297755 0.0389473 35.5553
368 0.0280812 0.0390892 35.6727
369 0.0275949 0.0428435 35.7934
370 0.0270443 0.0415026 35.9123
371 0.0285497 0.0397283 36.0307
372 0.0390392 0.0652408 36.1852
373 0.0328077 0.0452265 36.3135
374 0.0336145 0.0405905 36.438
375 0.038581 0.0389007 36.5658
376 0.0327086 0.0422409 36.6909
377 0.0346015 0.0411143 36.8169
378 0.0288044 0.0382156 36.9341
379 0.0285567 0.0401093 37.0529
380 0.0289426 0.0415281 37.1736
381 0.0281105 0.0425571 37.2946
382 0.0270542 0.0406798 37.4127
383 0.0305153 0.0383184 37.5318
384 0.0305888 0.0451897 37.6579
385 0.0298821 0.0412616 37.7793
386 0.0367665 0.0385814 37.9051
387 0.0290401 0.0413262 38.0258
388 0.0427311 0.041416 38.1602
389 0.032627 0.038936 38.2819
390 0.0330224 0.0395249 38.4047
391 0.0331991 0.0422389 38.5303
392 0.0373097 0.0468386 38.6647
393 0.0338644 0.0389734 38.7878
394 0.0403141 0.0403 38.9187
395 0.0306415 0.0428245 39.0426
396 0.0459567 0.0419427 39.1809
397 0.0331574 0.0413765 39.3056
398 0.0294368 0.0453357 39.4308
399 0.0303176 0.0391179 39.5506
400 0.0304025 0.0447277 39.6759
401 0.0344674 0.040416 39.8011
402 0.0308152 0.0432553 39.9255
403 0.0283446 0.0427165 40.0469
404 0.0358814 0.0421639 40.1752
405 0.0492302 0.0398819 40.3146
406 0.030499 0.0512194 40.4465
407 0.0347504 0.0412549 40.5727
408 0.0307245 0.0436702 40.6975
409 0.0455293 0.0391356 40.8325
410 0.0336004 0.0414344 40.9579
411 0.0288863 0.0421247 41.0791
412 0.0313461 0.0504231 41.211
413 0.0455276 0.0549071 41.3616
414 0.0409524 0.0425974 41.4954
415 0.0347602 0.0393838 41.6199
416 0.038162 0.0459847 41.7542
417 0.0372554 0.0403324 41.8822
418 0.0299678 0.041259 42.0038
419 0.0308952 0.0423724 42.1274
420 0.0315342 0.0396756 42.249
421 0.034232 0.0417741 42.3753
422 0.0437889 0.0425219 42.512
423 0.031838 0.0397072 42.6337
424 0.030843 0.042714 42.7575
425 0.0343673 0.0401643 42.8824
426 0.0325453 0.0427406 43.0079
427 0.0342167 0.0406146 43.1329
428 0.0334952 0.0404884 43.2571
429 0.0366358 0.0409314 43.3849
430 0.0336747 0.0429882 43.512
