TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
1 0.0002098 0.177154 0.228898
2 0.0001221 0.0458619 0.325055
3 7.52e-05 0.0302236 0.405774
4 0.0001554 0.0351871 0.491268
5 0.0001092 0.034931 0.576503
6 0.0001315 0.0358048 0.662647
7 0.0001094 0.0286042 0.741718
8 0.0001371 0.0306027 0.822792
9 0.0001847 0.0374927 0.910786
10 0.0002344 0.0370412 0.998417
11 0.0001684 0.0328627 1.08164
12 0.000124 0.026452 1.15839
13 0.0001561 0.0297324 1.23865
14 0.0001653 0.0290882 1.3181
15 0.0001596 0.0276823 1.39619
16 0.0001622 0.0336316 1.48023
17 0.0002111 0.0366993 1.56752
18 0.0001825 0.027388 1.64529
19 0.0001917 0.0302844 1.7262
20 0.000183 0.0292653 1.80583
21 0.0002333 0.0299584 1.8862
22 0.0002086 0.0285688 1.9652
23 0.0002086 0.0280547 2.04376
24 0.0002725 0.0290929 2.12349
25 0.0002551 0.0343165 2.20838
26 0.0005213 0.0478162 2.30702
27 0.0002523 0.0291247 2.38658
28 0.0002667 0.026898 2.46409
29 0.0003006 0.0295023 2.54425
30 0.0003335 0.0286948 2.62364
31 0.0002644 0.0290848 2.70328
32 0.0004242 0.0358657 2.79
33 0.0003366 0.029093 2.86984
34 0.0003857 0.027041 2.94744
35 0.0003765 0.0288748 3.02697
36 0.0003423 0.029085 3.10667
37 0.0006509 0.041078 3.19868
38 0.0003892 0.0276307 3.27709
39 0.0003708 0.0273472 3.35516
40 0.0003965 0.0252204 3.43115
41 0.0007717 0.0541988 3.53638
42 0.0008453 0.0353485 3.62279
43 0.0009923 0.0420907 3.71614
44 0.0004427 0.0281028 3.7949
45 0.0005043 0.0269886 3.87277
46 0.0005704 0.0297168 3.95322
47 0.0005365 0.0258465 4.02984
48 0.0006001 0.0470743 4.12799
49 0.0006371 0.0275097 4.20633
50 0.0005101 0.0250276 4.28221
51 0.0005266 0.025731 4.35889
52 0.0005374 0.0275064 4.43733
53 0.0006031 0.0252435 4.51334
54 0.0005755 0.0259897 4.59023
55 0.0006144 0.0266867 4.66795
56 0.0005898 0.0262584 4.74497
57 0.0008213 0.0268808 4.82305
58 0.0006045 0.0251753 4.89927
59 0.0008652 0.0269496 4.97724
60 0.0007345 0.0318656 5.06018
61 0.0008093 0.0272846 5.13864
62 0.0006871 0.0254195 5.21509
63 0.0007444 0.0375078 5.30351
64 0.0007879 0.0315606 5.38629
65 0.0008212 0.0308828 5.46835
66 0.000918 0.032562 5.5522
67 0.000757 0.0262163 5.62938
68 0.0012099 0.0266811 5.70766
69 0.000792 0.0283671 5.78708
70 0.0016798 0.049866 5.8888
71 0.0008817 0.0264525 5.9665
72 0.0009526 0.0258151 6.04366
73 0.0023647 0.0435242 6.13995
74 0.0009183 0.0272589 6.21853
75 0.0009225 0.0263763 6.29606
76 0.001294 0.0261766 6.37378
