TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
94370210684027 0.00625649 0.0526859 6.30511
94370210684028 0.0046926 0.0442035 6.35406
94370210684029 0.0046235 0.0427947 6.40154
94370210684030 0.0047086 0.0432282 6.44958
94370210684031 0.00657669 0.0432117 6.49944
94370210684032 0.00676709 0.0557027 6.56201
94370210684033 0.0049201 0.0449759 6.61199
94370210684034 0.00693609 0.0508426 6.66984
94370210684035 0.00627549 0.046825 6.72301
94370210684036 0.0060061 0.0563394 6.78541
94370210684037 0.0063847 0.048675 6.84055
94370210684038 0.00552479 0.0485198 6.89468
94370210684039 0.00727709 0.0457224 6.94773
94370210684040 0.0069962 0.0411139 6.99591
94370210684041 0.00579469 0.0464271 7.04818
94370210684042 0.00598909 0.0517882 7.10602
94370210684043 0.00831499 0.0486457 7.16311
94370210684044 0.00707039 0.0582176 7.22848
94370210684045 0.00873319 0.0497213 7.28705
94370210684046 0.00842219 0.0573779 7.35294
94370210684047 0.00763839 0.0480594 7.40871
94370210684048 0.00863209 0.048365 7.46579
94370210684049 0.00933309 0.0412462 7.51644
94370210684050 0.0066921 0.04733 7.57054
94370210684051 0.0072423 0.0555 7.63334
94370210684052 0.00924549 0.0467181 7.68937
94370210684053 0.00931659 0.0502843 7.74909
94370210684054 0.0104414 0.052062 7.81167
94370210684055 0.0072877 0.0449849 7.86399
94370210684056 0.00719649 0.0421237 7.91337
94370210684057 0.007306 0.0458777 7.96661
94370210684058 0.0119818 0.0455301 8.02419
94370210684059 0.00942879 0.0482761 8.08203
94370210684060 0.00887629 0.0667782 8.15775
94370210684061 0.0114427 0.0491412 8.21839
94370210684062 0.00782199 0.0492635 8.27554
94370210684063 0.00772209 0.0518915 8.33521
94370210684064 0.0111541 0.0551113 8.40164
94370210684065 0.0128218 0.0534205 8.46796
94370210684066 0.0101871 0.0462958 8.52452
94370210684067 0.0100118 0.0433862 8.57797
94370210684068 0.0126057 0.0480265 8.63868
94370210684069 0.0103544 0.0429961 8.6921
94370210684070 0.00860749 0.0482056 8.74899
94370210684071 0.0117329 0.0455573 8.80634
94370210684072 0.0133387 0.0601343 8.87988
94370210684073 0.0142557 0.0405816 8.9348
94370210684074 0.00998369 0.0429823 8.98785
94370210684075 0.0123607 0.0507015 9.05098
94370210684076 0.015463 0.051653 9.11822
94370210684077 0.0122639 0.0466089 9.17716
94370210684078 0.0127072 0.0480628 9.238
94370210684079 0.0122334 0.0515414 9.30199
94370210684080 0.0129072 0.0490826 9.36405
94370210684081 0.0128184 0.052274 9.42923
94370210684082 0.0156071 0.045536 9.49049
94370210684083 0.0155734 0.0516835 9.55782
94370210684084 0.0123975 0.0560603 9.62634
94370210684085 0.0115633 0.0435828 9.68154
94370210684086 0.0114676 0.0452227 9.7383
94370210684087 0.0143629 0.0482127 9.80095
94370210684088 0.0119719 0.0442683 9.85731
94370210684089 0.013817 0.0565467 9.92774
94370210684090 0.0162866 0.0624818 10.0066
94370210684091 0.0132989 0.0405156 10.0604
94370210684092 0.0116824 0.0510311 10.1232
94370210684093 0.0148867 0.0471432 10.1853
94370210684094 0.0124276 0.0418177 10.2396
94370210684095 0.0135268 0.0404492 10.2937
94370210684096 0.0140106 0.0526671 10.3605
94370210684097 0.0128929 0.0553843 10.4289
94370210684098 0.0134963 0.0448724 10.4873
94370210684099 0.0137274 0.0413991 10.5425
94370210684100 0.0128456 0.0417119 10.5971
94370210684101 0.0134061 0.0449297 10.6555
94370210684102 0.01436 0.0520729 10.722
94370210684103 0.013739 0.0519098 10.7877
94370210684104 0.0173556 0.0478686 10.853
94370210684105 0.0160596 0.0406737 10.9099
94370210684106 0.0150866 0.0506597 10.9756
94370210684107 0.0196038 0.0611005 11.0564
94370210684108 0.0141286 0.0433934 11.114
94370210684109 0.0156337 0.0406168 11.1704
94370210684110 0.0140253 0.0421364 11.2266
94370210684111 0.0201824 0.0441849 11.291
94370210684112 0.014309 0.0458164 11.3513
94370210684113 0.0168654 0.0491348 11.4173
94370210684114 0.0162756 0.0498234 11.4835
94370210684115 0.018306 0.0437134 11.5456
94370210684116 0.0178924 0.0489592 11.6125
94370210684117 0.0184149 0.0529805 11.684
94370210684118 0.014295 0.0464652 11.7448
94370210684119 0.0194347 0.0477801 11.8121
94370210684120 0.0180482 0.0567884 11.887
94370210684121 0.0161609 0.0532945 11.9565
94370210684122 0.0189289 0.0566966 12.0322
94370210684123 0.0170935 0.0431118 12.0925
94370210684124 0.0158865 0.0491472 12.1576
94370210684125 0.0203526 0.0497674 12.2279
94370210684126 0.0166217 0.0401186 12.2847
94370210684127 0.0187687 0.0530648 12.3566
94370210684128 0.0173864 0.0518203 12.4259
94370210684129 0.0204034 0.0415694 12.4879
94370210684130 0.018158 0.0464268 12.5526
94370210684131 0.0184816 0.0601699 12.6314
94370210684132 0.0162706 0.0409476 12.6887
94370210684133 0.0163821 0.0434939 12.7486
94370210684134 0.0202828 0.042695 12.8117
94370210684135 0.0182892 0.0638703 12.8939
94370210684136 0.0264184 0.0405315 12.961
94370210684137 0.017714 0.0385797 13.0173
94370210684138 0.0188174 0.04038 13.0766
94370210684139 0.019011 0.0387473 13.1344
94370210684140 0.0166649 0.0398949 13.191
94370210684141 0.0167625 0.0413691 13.2492
94370210684142 0.0167203 0.0398791 13.3059
94370210684143 0.0169407 0.0424957 13.3655
94370210684144 0.016929 0.0396994 13.4221
94370210684145 0.0168568 0.0409721 13.48
94370210684146 0.0183959 0.0431636 13.5417
94370210684147 0.0263735 0.0409877 13.6091
94370210684148 0.01863 0.0385428 13.6663
94370210684149 0.0175334 0.0402902 13.7242
94370210684150 0.018919 0.039771 13.783
94370210684151 0.0181955 0.0392078 13.8404
94370210684152 0.027243 0.0753222 13.9431
94370210684153 0.0203922 0.0470246 14.0106
94370210684154 0.0216963 0.0426699 14.075
94370210684155 0.0246437 0.0554183 14.1551
94370210684156 0.0236414 0.0514335 14.2303
94370210684157 0.0219101 0.0499178 14.3022
94370210684158 0.0239771 0.041836 14.3681
94370210684159 0.0205877 0.0416394 14.4304
94370210684160 0.0294821 0.0575978 14.5177
