TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
170 0.0024226 0.0282333 14.1602
171 0.0021021 0.0170252 14.2295
172 0.0022171 0.0204453 14.3023
173 0.0023406 0.0213977 14.3762
174 0.0023126 0.0186495 14.4473
175 0.0022486 0.0191486 14.5189
176 0.0023671 0.024553 14.596
177 0.0028498 0.0199191 14.6689
178 0.0023351 0.016434 14.7379
179 0.0024301 0.0174746 14.808
180 0.0025858 0.0179989 14.8787
181 0.0029783 0.0224169 14.9543
182 0.0025267 0.0242766 15.0312
183 0.0025584 0.0205459 15.1045
184 0.0026256 0.0211505 15.1785
185 0.0028975 0.0226063 15.2541
186 0.0030672 0.0197676 15.3271
187 0.0028087 0.0210378 15.4011
188 0.002959 0.0159688 15.4702
189 0.0029694 0.0180923 15.5415
190 0.0031289 0.0171008 15.6119
191 0.0029416 0.0180077 15.683
192 0.0033856 0.024218 15.7609
193 0.0041274 0.0184618 15.8336
194 0.0034511 0.0251902 15.9124
195 0.0031011 0.0176486 15.9833
196 0.0038108 0.0207742 16.0581
197 0.0037619 0.0284409 16.1405
198 0.0035021 0.0190346 16.2132
199 0.0032741 0.0191616 16.2858
200 0.0042301 0.021729 16.3619
201 0.0038733 0.016447 16.4324
202 0.0039268 0.0179062 16.5044
203 0.012196 0.019075 16.5859
204 0.0039446 0.0192598 16.6592
205 0.0042289 0.0165599 16.7302
206 0.0042398 0.0211339 16.8057
207 0.0072674 0.0629144 16.9261
208 0.0040245 0.0200406 17.0004
209 0.0043739 0.0228745 17.0778
210 0.0042248 0.0188969 17.1511
211 0.0042191 0.0508155 17.2563
212 0.0043577 0.0521197 17.363
213 0.0047146 0.0349341 17.4528
214 0.0047328 0.0228228 17.5305
215 0.0058666 0.0327118 17.6193
216 0.0047612 0.0251872 17.6994
217 0.0051545 0.0169162 17.7716
218 0.0046881 0.0170266 17.8435
219 0.0045066 0.0202612 17.9185
220 0.0048063 0.0164834 17.9899
221 0.0050092 0.0232503 18.0684
222 0.0046757 0.0185231 18.1418
223 0.004745 0.0178004 18.2145
224 0.0057506 0.0233461 18.2938
225 0.0057837 0.0189976 18.3687
226 0.0054517 0.0169293 18.4413
227 0.0048746 0.0209239 18.5173
228 0.0058234 0.0158734 18.5892
229 0.0053904 0.0209368 18.6656
230 0.0062451 0.0213932 18.7435
231 0.0055615 0.0218578 18.8211
232 0.0083649 0.0189278 18.8985
233 0.0070465 0.0193225 18.975
234 0.0068397 0.0209749 19.0531
235 0.0105178 0.0183479 19.1321
236 0.006278 0.0210348 19.2097
237 0.006479 0.0242127 19.2905
238 0.0076002 0.0240511 19.3724
239 0.00699 0.0261445 19.4557
240 0.0066453 0.0223858 19.5349
241 0.0064816 0.0272213 19.6187
242 0.0066878 0.0187618 19.6944
243 0.0115822 0.0179109 19.7741
244 0.0060344 0.0193419 19.8497
245 0.0071716 0.0169247 19.9239
246 0.0079303 0.019514 20.0016
247 0.0081393 0.0217997 20.0817
248 0.0115088 0.0202494 20.1637
249 0.0079931 0.0190881 20.2409
250 0.0066756 0.0159656 20.3137
251 0.0114307 0.0180064 20.3934
252 0.0165459 0.017923 20.478
253 0.0084877 0.015431 20.5521
254 0.0076994 0.0161904 20.6262
255 0.0082636 0.0169123 20.7016
256 0.0133554 0.0298854 20.795
257 0.0182002 0.0251676 20.8886
258 0.0090245 0.0189428 20.9668
259 0.0092176 0.0198113 21.046
260 0.0159204 0.0204911 21.1325
261 0.0152208 0.022403 21.2203
262 0.0087423 0.019663 21.2989
263 0.0140942 0.0295262 21.3927
264 0.0095755 0.0263397 21.4788
265 0.0135549 0.023458 21.5659
266 0.0120048 0.0196441 21.6478
267 0.0445369 0.0227451 21.7652
268 0.0182661 0.020414 21.8541
269 0.0110643 0.022795 21.9381
270 0.0135827 0.0228913 22.0247
271 0.0102493 0.0173701 22.1026
272 0.0116525 0.0208772 22.1853
273 0.0099827 0.0178871 22.2633
274 0.0148812 0.0203372 22.3487
275 0.008806 0.0181111 22.4258
276 0.0080353 0.0293436 22.5134
277 0.0221659 0.0232342 22.609
278 0.0083235 0.0218144 22.6893
279 0.0093115 0.0234476 22.7722
280 0.0147563 0.0362873 22.8734
281 0.0162346 0.0214482 22.9613
282 0.026383 0.0159791 23.0538
283 0.0091499 0.0171628 23.1303
284 0.0169179 0.0260731 23.2234
285 0.0090653 0.0342936 23.3169
286 0.0120979 0.0307733 23.41
287 0.0113239 0.029568 23.5011
288 0.0109291 0.0256992 23.5879
289 0.0202342 0.0552397 23.7136
290 0.02069 0.0487819 23.8332
291 0.0101122 0.0255717 23.9191
292 0.0103227 0.0264262 24.006
293 0.0095461 0.0171257 24.0828
294 0.015081 0.0211022 24.1692
295 0.0089717 0.0176638 24.246
296 0.013675 0.0198063 24.3296
297 0.0148822 0.0207797 24.4155
298 0.0108962 0.0186974 24.4952
299 0.0099442 0.0170159 24.5723
300 0.0090857 0.0167366 24.6484
301 0.0140476 0.0207443 24.7333
302 0.0135649 0.0224588 24.8195
303 0.0130868 0.020624 24.9034
304 0.0108426 0.0171281 24.9815
305 0.009343 0.0185427 25.0596
306 0.0100589 0.0220808 25.1419
307 0.0245342 0.0225278 25.2391
308 0.0096231 0.0165085 25.3154
309 0.0162652 0.0189294 25.4009
310 0.0129135 0.0191964 25.4832
311 0.0101122 0.0259401 25.5694
312 0.0092551 0.0175841 25.6464
313 0.0099526 0.0176158 25.7241
314 0.0127413 0.0226548 25.8097
315 0.0155266 0.0172906 25.8926
